"vOTU_id","protein_id","amg_contig_id","amg_contig_length","tools","dbids","descriptions","min_auxiliary_score","amg_flags","gene","gene_label","sample","representative_length_bp","reference_associated","in_primary_962","in_filtered_936","checkv_quality","class","family","predicted_replication_strategy","context_available","contig_total_genes","gene_position","genes_to_nearest_end","bp_to_nearest_end","on_contig_edge","flank_n","flank_annotated_frac","flank_viral_homolog_n","viral_homolog_left_n","viral_homolog_right_n","flanked_both_sides_by_viral","flank_structural_n","flank_mobile_n","focal_ko","focal_kegg","focal_viral_hit","focal_vogdb","focal_aux_score","focal_amg_flags","focal_is_structural_annotated","focal_is_mobile","annotation_conflict","screen_a_context","screen_b_not_edge","screen_c_no_mobile","screen_d_viral_flanks","screen_e_annotated","screen_f_no_conflict","screen_g_aux_ok","locus_screen_pass","dramv_flags_chr","gios_aux_le3","gios_has_M","gios_no_TFVAPB","strict_DRAMv","amg_contig_ge10kb","AUTOMATED_SCREEN_VERDICT","AUTOMATED_SCREEN_RATIONALE","in_T1_962","in_T3_962","in_T4_962","in_T5_962","in_T1_936","in_T3_936","in_T4_936","in_T5_936"
"vOTU0013","FCH3CGLCCXYL4FAA_NODE_3_42","FCH3CGLCCXYL4FAA_NODE_3",57829,"DRAM-v","K01520","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]",2,"M","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]","dUTP pyrophosphatase","BS",57829,FALSE,TRUE,TRUE,"Complete","Caudoviricetes","","virulent",TRUE,73,42,31,21115,FALSE,10,0.2,2,2,0,FALSE,0,0,"K01520","dUTP diphosphatase [EC:3.6.1.23]","YP_010356853.1 deoxyuridine 5'-triphosphate nucleotidohydrolase [Tenacibaculum phage Gundel_1]","",2,"M",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"M",TRUE,TRUE,TRUE,TRUE,TRUE,"FAIL (e) - flanked predominantly by unannotated / hypothetical genes","gene 42/73; 31 genes and 21,115 bp from nearest contig end; 20% of flanking genes annotated; 2/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'M'",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"vOTU0014","FCH3CGLCCXYL4FAA_NODE_4_40","FCH3CGLCCXYL4FAA_NODE_4",55150,"DRAM-v","EC:1.17.4.1 | K00525","nrdA/nrdB; ribonucleotide reductase (RNR) | ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]",2,"MKE","nrdA/nrdB/ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]","ribonucleotide reductase (RNR)","BS",55150,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,58,40,18,9236,FALSE,10,0.2,2,1,1,TRUE,1,0,"K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]","YP_010114422.1 ribonucleotide reductase [Flavobacterium phage vB_FspM_immuto_2-6A]","sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh",2,"MKE",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"MKE",TRUE,TRUE,TRUE,TRUE,TRUE,"FAIL (e) - flanked predominantly by unannotated / hypothetical genes","gene 40/58; 18 genes and  9,236 bp from nearest contig end; 20% of flanking genes annotated; 1/1 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'MKE'",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"vOTU0014","FCH3CGLCCXYL4FAA_NODE_4_49","FCH3CGLCCXYL4FAA_NODE_4",55150,"DRAM-v","K00560","thymidylate synthase [EC:2.1.1.45] [RN:R02101]",2,"M","thymidylate synthase [EC:2.1.1.45] [RN:R02101]","thymidylate synthase","BS",55150,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,58,49,9,5357,FALSE,10,0.6,6,2,4,TRUE,0,1,"K00560","thymidylate synthase [EC:2.1.1.45]","YP_010106575.1 thymidylate synthase [Enterococcus phage vipetofem]","",2,"M",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"M",TRUE,TRUE,TRUE,TRUE,TRUE,"FAIL (c) - mobile-element annotation on the candidate or in the window","gene 49/58; 9 genes and  5,357 bp from nearest contig end; 60% of flanking genes annotated; 2/4 viral-origin neighbours left/right; 0 structural-hallmark and 1 mobile-element neighbours; DRAM-v aux score 2 flags 'M'",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"vOTU0018","TARATASF_NODE_16_18","TARATASF_NODE_16",48515,"VIBRANT","K21140","mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]",NA,"","mec","mec","DA",48515,TRUE,TRUE,FALSE,"High-quality","Caudoviricetes","[Family]_Lambdavirus","temperate",TRUE,61,18,17,14133,FALSE,10,1,10,5,5,TRUE,9,0,"K26975","Enterobacteria phage tail tip assembly protein K","YP_009909783.1 C40 family peptidase [Enterobacteria phage O276]","sp|O64333|TIPK_BPN15 Tail tip assembly protein K; XhXs",1,"VP",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (f) - competing viral structural annotation on the same ORF","gene 18/61; 17 genes and 14,133 bp from nearest contig end; 100% of flanking genes annotated; 5/5 viral-origin neighbours left/right; 9 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'VP'",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU0018","TARATASF_NODE_16_52","TARATASF_NODE_16",48515,"VIBRANT","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]",NA,"","cysH","cysH","DA",48515,TRUE,TRUE,FALSE,"High-quality","Caudoviricetes","[Family]_Lambdavirus","temperate",TRUE,61,52,9,6561,FALSE,10,1,10,5,5,TRUE,1,0,"","","YP_009909814.1 phosphoadenosine phosphosulfate reductase [Enterobacteria phage O276]","sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu",1,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"PASS - all seven screen criteria met","gene 52/61; 9 genes and  6,561 bp from nearest contig end; 100% of flanking genes annotated; 5/5 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags ''",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU0020","FCH3CGLCCXYL4FAA_NODE_8_6","FCH3CGLCCXYL4FAA_NODE_8",46630,"DRAM-v","EC:1.17.4.1 | K00525","nrdA/nrdB; ribonucleotide reductase (RNR) | ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]",2,"MKEF","nrdA/nrdB/ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]","ribonucleotide reductase (RNR)","BS",46630,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,46,6,5,2569,TRUE,10,0.4,4,0,4,FALSE,0,0,"K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]","YP_009786293.1 ribonucleoside-diphosphate reductase large subunit [Staphylococcus phage vB_SscM-1]","sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh",2,"MKEF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MKEF",TRUE,TRUE,FALSE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 6/46; 5 genes and  2,569 bp from nearest contig end; 40% of flanking genes annotated; 0/4 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'MKEF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0020","FCH3CGLCCXYL4FAA_NODE_8_9","FCH3CGLCCXYL4FAA_NODE_8",46630,"DRAM-v","K01520","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]",2,"M","dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]","dUTP pyrophosphatase","BS",46630,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,46,9,8,6430,FALSE,10,0.5,5,3,2,TRUE,0,0,"K01520","dUTP diphosphatase [EC:3.6.1.23]","YP_006383810.1 putative dUTP diphosphatase [Acinetobacter phage AP22]","",2,"M",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"M",TRUE,TRUE,TRUE,TRUE,TRUE,"PASS - all seven screen criteria met","gene 9/46; 8 genes and  6,430 bp from nearest contig end; 50% of flanking genes annotated; 3/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'M'",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"vOTU0023","FCH3CGLCCXYL2DAA_NODE_51_68","FCH3CGLCCXYL2DAA_NODE_51",42285,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","SA",42285,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,68,68,0,0,TRUE,5,0,0,0,0,FALSE,0,0,"","","YP_010668169.1 C-5 cytosine-specific DNA methylase family protein [Burkholderia phage BgManors32]","sp|P29567|MTHT_METTF Type II methyltransferase M.MthTI; XhXp",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 68/68; 0 genes and      0 bp from nearest contig end; 0% of flanking genes annotated; 0/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0024","FCH3CGLCCXYL4FAA_NODE_11_2","FCH3CGLCCXYL4FAA_NODE_11",41892,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","BS",41892,FALSE,TRUE,TRUE,"High-quality","Caudoviricetes","","virulent",TRUE,46,2,1,428,TRUE,6,0,0,0,0,FALSE,0,0,"K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","YP_010675389.1 hypothetical protein PQD12_gp41 [Enterobacter phage vB_EclS_CobraSix]","sp|P09915|MTBR_BPRH1 Orphan methyltransferase M.Rho11sI; XhXp",4,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 2/46; 1 genes and    428 bp from nearest contig end; 0% of flanking genes annotated; 0/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 4 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0025","FCH3CGLCCXYL4FAA_NODE_12_29","FCH3CGLCCXYL4FAA_NODE_12",40833,"DRAM-v","K06217","phoH; phosphate starvation-inducible protein",2,"MK","phoH","phoH","BS",40833,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,48,29,19,10183,FALSE,10,0.5,5,4,1,TRUE,0,0,"K06217","phosphate starvation-inducible protein PhoH and related proteins","YP_009834215.1 PhoH-like phosphate starvation-inducible [Lentibacter phage vB_LenP_ICBM2]","sp|P46343|PHOL_BACSU PhoH-like protein; Xh",2,"MK",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MK",TRUE,TRUE,TRUE,TRUE,TRUE,"PASS - all seven screen criteria met","gene 29/48; 19 genes and 10,183 bp from nearest contig end; 50% of flanking genes annotated; 4/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'MK'",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"vOTU0027","FCH3CGLCCXYL4FAA_NODE_14_14","FCH3CGLCCXYL4FAA_NODE_14",40330,"VIBRANT","K03269","lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",NA,"","lpxH","lpxH","BS",40330,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,41,14,13,10515,FALSE,10,0.3,3,3,0,FALSE,0,0,"K03269","UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]","YP_010670299.1 UDP-2,3-diacylglucosamine diphosphatase [Synechococcus phage S-SRM01]","",2,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (e) - flanked predominantly by unannotated / hypothetical genes","gene 14/41; 13 genes and 10,515 bp from nearest contig end; 30% of flanking genes annotated; 3/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags ''",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0027","FCH3CGLCCXYL4FAA_NODE_14_32","FCH3CGLCCXYL4FAA_NODE_14",40330,"VIBRANT","K19002","mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]",NA,"","bgsB","bgsB","BS",40330,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,41,32,9,12542,FALSE,10,0.4,4,3,1,TRUE,1,0,"","","","sp|Q8QL34|Y335_SIRV1 Uncharacterized glycosyltransferase 335; Xh",2,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (e) - flanked predominantly by unannotated / hypothetical genes","gene 32/41; 9 genes and 12,542 bp from nearest contig end; 40% of flanking genes annotated; 3/1 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags ''",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0027","FCH3CGLCCXYL4FAA_NODE_14_9","FCH3CGLCCXYL4FAA_NODE_14",40330,"VIBRANT","K00287","DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]",NA,"","folA","folA","BS",40330,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,41,9,8,7392,FALSE,10,0.6,6,3,3,TRUE,1,0,"K00287","dihydrofolate reductase [EC:1.5.1.3]","YP_010657315.1 dihydrofolate reductase [Bacillus phage BCPST]","sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh",2,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"PASS - all seven screen criteria met","gene 9/41; 8 genes and  7,392 bp from nearest contig end; 60% of flanking genes annotated; 3/3 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags ''",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"vOTU0029","FCH3CGLCCXYL4FAA_NODE_16_6","FCH3CGLCCXYL4FAA_NODE_16",40219,"VIBRANT","K02536","lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]",NA,"","lpxD","lpxD","BS",40219,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,68,6,5,1289,TRUE,10,0.1,1,1,0,FALSE,0,0,"","","YP_004061459.1 hypothetical protein BpV1_029c [Bathycoccus sp. RCC1105 virus BpV1]","sp|P71063|EPSM_BACSU UDP-N-acetylbacillosamine N-acetyltransferase; Xh",2,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 6/68; 5 genes and  1,289 bp from nearest contig end; 10% of flanking genes annotated; 1/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0029","FCH3CGLCCXYL4FAA_NODE_16_62","FCH3CGLCCXYL4FAA_NODE_16",40219,"VIBRANT","K01953","asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]",NA,"","ASNS","ASNS","BS",40219,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,68,62,6,3900,TRUE,10,0.4,4,3,1,TRUE,4,0,"K01953","asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]","YP_009173631.1 asparagine synthetase B [Chrysochromulina ericina virus]","sp|P19891|ASNS_CRIGR Asparagine synthetase [glutamine-hydrolyzing]; Xh",1,"PF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 62/68; 6 genes and  3,900 bp from nearest contig end; 40% of flanking genes annotated; 3/1 viral-origin neighbours left/right; 4 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'PF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0030","TARATASF_NODE_29_11","TARATASF_NODE_29",39950,"VIBRANT","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]",NA,"","DNMT3A","DNMT3A","DA",39950,TRUE,TRUE,FALSE,"High-quality","Caudoviricetes","","virulent",TRUE,43,11,10,7689,FALSE,10,0.6,6,3,3,TRUE,0,0,"","","YP_009010750.1 DNA methyltransferase [Croceibacter phage P2559Y]","",2,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"PASS - all seven screen criteria met","gene 11/43; 10 genes and  7,689 bp from nearest contig end; 60% of flanking genes annotated; 3/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags ''",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU0031","FCH3CGLCCXYL4FAA_NODE_17_23","FCH3CGLCCXYL4FAA_NODE_17",36594,"VIBRANT","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]",NA,"","cysH","cysH","BS",36594,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,50,23,22,16552,FALSE,10,0.3,2,1,1,TRUE,0,0,"","","YP_010684530.1 phosphoadenosine phosphosulfate reductase [Klebsiella phage SBP]","sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu",1,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (e) - flanked predominantly by unannotated / hypothetical genes","gene 23/50; 22 genes and 16,552 bp from nearest contig end; 30% of flanking genes annotated; 1/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags ''",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0032","FCH3CGLCCXYL4FAA_NODE_18_35","FCH3CGLCCXYL4FAA_NODE_18",36564,"VIBRANT","K01939","purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]",NA,"","ADSS","ADSS","BS",36564,FALSE,TRUE,TRUE,"High-quality","Caudoviricetes","","virulent",TRUE,44,35,9,4500,TRUE,10,1,10,5,5,TRUE,1,0,"","","YP_010668072.1 2-aminooxy adenylosuccinate synthetase [Alteromonas phage ZP6]","sp|B6YWD6|PURA_THEON Adenylosuccinate synthetase; Xh",1,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 35/44; 9 genes and  4,500 bp from nearest contig end; 100% of flanking genes annotated; 5/5 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0033","FCH3CGLCCXYL4FAA_NODE_19_26","FCH3CGLCCXYL4FAA_NODE_19",36524,"VIBRANT","K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]",NA,"","ubiG","ubiG","BS",36524,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,42,26,16,11592,FALSE,10,0.5,5,1,4,TRUE,0,0,"","","YP_010678490.1 methyltransferase [Stenotrophomonas phage vB_SmaS-AXL_3]","",2,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"PASS - all seven screen criteria met","gene 26/42; 16 genes and 11,592 bp from nearest contig end; 50% of flanking genes annotated; 1/4 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags ''",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"vOTU0033","FCH3CGLCCXYL4FAA_NODE_19_29","FCH3CGLCCXYL4FAA_NODE_19",36524,"DRAM-v","K00560","thymidylate synthase [EC:2.1.1.45] [RN:R02101]",2,"M","thymidylate synthase [EC:2.1.1.45] [RN:R02101]","thymidylate synthase","BS",36524,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,42,29,13,9888,FALSE,10,0.6,6,4,2,TRUE,0,0,"K00560","thymidylate synthase [EC:2.1.1.45]","YP_010678487.1 thymidylate synthase [Stenotrophomonas phage vB_SmaS-AXL_3]","",2,"M",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"M",TRUE,TRUE,TRUE,TRUE,TRUE,"PASS - all seven screen criteria met","gene 29/42; 13 genes and  9,888 bp from nearest contig end; 60% of flanking genes annotated; 4/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'M'",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"vOTU0042","FCH3CGLCCXYL4FAA_NODE_27_59","FCH3CGLCCXYL4FAA_NODE_27",34813,"VIBRANT","K05304","NANS, SAS; sialic acid synthase [EC:2.5.1.56 2.5.1.57 2.5.1.132]",NA,"","SAS","SAS","BS",34813,FALSE,TRUE,TRUE,"Low-quality","Caudoviricetes","","virulent",TRUE,64,59,5,2021,TRUE,10,0.1,1,0,1,FALSE,0,0,"","","YP_009007767.1 HNH endonuclease [Staphylococcus phage vB_SepS_SEP9]","REFSEQ HNH endonuclease; Xu",2,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 59/64; 5 genes and  2,021 bp from nearest contig end; 10% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 2 flags 'F'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"vOTU0045","FCH3CGLCCXYL4FAA_NODE_31_28","FCH3CGLCCXYL4FAA_NODE_31",33092,"DRAM-v","K00558","DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]",1,"M","DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]","DNA (cytosine-5-)-methyltransferase","BS",33092,FALSE,TRUE,TRUE,"High-quality","Caudoviricetes","","virulent",TRUE,56,28,27,10594,FALSE,10,0.5,5,3,2,TRUE,0,0,"K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","YP_010675389.1 hypothetical protein PQD12_gp41 [Enterobacter phage vB_EclS_CobraSix]","sp|P00476|MTBS_BPSPR Orphan methyltransferase M.SPRI; XhXp",1,"M",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"M",TRUE,TRUE,TRUE,TRUE,TRUE,"PASS - all seven screen criteria met","gene 28/56; 27 genes and 10,594 bp from nearest contig end; 50% of flanking genes annotated; 3/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'M'",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"vOTU0046","FCH3CGLCCXYL4FAA_NODE_32_1","FCH3CGLCCXYL4FAA_NODE_32",32934,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","BS",32934,FALSE,TRUE,TRUE,"Medium-quality","Caudoviricetes","","virulent",TRUE,42,1,0,98,TRUE,5,0.2,1,0,1,FALSE,0,0,"K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","YP_009962530.1 DNA methyltransferase [Mycobacterium phage Spikelee]","sp|P09915|MTBR_BPRH1 Orphan methyltransferase M.Rho11sI; XhXp",5,"MF",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,"FAIL (b) - candidate lies at or within 5 kb of a contig boundary","gene 1/42; 0 genes and     98 bp from nearest contig end; 20% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'MF'",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
